Store_Type,Transaction_ID,Customer_ID,Product_ID,Source_Price,Source_Currency,Item_Price_USD,Quantity,Line_Total_USD,Transaction_Date,Transaction_Time,Category,Country
,ORD-BR-00310,CUST-BR-0034,PROD-BR-037,91.62,BRL,18.32,1,18.32,2025-11-25,13:55,utilidades_domesticas,Brazil
,ORD-BR-00054,CUST-BR-0065,PROD-BR-038,326.2,BRL,65.24,1,65.24,2025-11-26,14:39,moda,Brazil
,INV-500374,CUST-UK-12962,SC00003,9.03,GBP,7.38,5,36.9,2025-11-26,17:23,Product D-3,Spain
,ORD-BR-00154,CUST-BR-0079,PROD-BR-037,140.38,BRL,28.08,3,84.24,2025-11-26,23:55,esportes,Brazil
,INV-500197,CUST-UK-10866,SC00001,4.09,GBP,17.96,10,179.6,2025-11-26,16:38,Product B-1,Germany
,ORD-BR-00402,CUST-BR-0023,PROD-BR-019,434.57,BRL,86.91,2,173.82,2025-11-27,15:45,moda,Brazil
,ORD-BR-00149,CUST-BR-0048,PROD-BR-008,18.18,BRL,3.64,2,7.28,2025-11-27,14:57,esportes,Brazil
,ORD-BR-00117,CUST-BR-0056,PROD-BR-022,297.42,BRL,59.48,2,118.96,2025-11-27,19:20,utilidades_domesticas,Brazil
,INV-500143,CUST-UK-17052,SC00009,20.07,GBP,8.14,20,162.8,2025-11-28,19:22,Product J-9,Spain
,INV-500485,CUST-UK-17350,SC00038,3.05,GBP,15.54,12,186.48,2025-11-28,21:25,Product M-38,Germany
,ORD-BR-00231,CUST-BR-0068,PROD-BR-013,283.29,BRL,56.66,2,113.32,2025-11-29,13:37,alimentos,Brazil
,INV-500542,CUST-UK-15403,SC00026,22.01,GBP,1.45,1,1.45,2025-11-29,19:32,Product A-26,France
,ORD-BR-00422,CUST-BR-0020,PROD-BR-040,233.75,BRL,46.75,3,140.25,2025-11-29,13:47,utilidades_domesticas,Brazil
,ORD-BR-00098,CUST-BR-0069,PROD-BR-038,292.13,BRL,58.43,1,58.43,2025-11-29,13:04,esportes,Brazil
,ORD-BR-00145,CUST-BR-0047,PROD-BR-033,384.87,BRL,76.97,2,153.94,2025-12-01,23:06,utilidades_domesticas,Brazil
,INV-500394,CUST-UK-14946,SC00035,17.76,GBP,8.38,20,167.6,2025-12-02,19:37,Product J-35,Spain
,INV-500350,CUST-UK-11240,SC00010,18.76,GBP,15.71,20,314.2,2025-12-02,18:55,Product K-10,Germany
,ORD-BR-00080,CUST-BR-0055,PROD-BR-008,144.14,BRL,28.83,3,86.49,2025-12-02,15:59,alimentos,Brazil
,INV-500192,CUST-UK-12398,SC00028,14.14,GBP,18.92,3,56.76,2025-12-02,17:14,Product C-28,United Kingdom
,ORD-BR-00060,CUST-BR-0063,PROD-BR-028,22.76,BRL,4.55,2,9.1,2025-12-02,18:26,esportes,Brazil
,INV-500199,CUST-UK-11632,SC00005,10.79,GBP,9.18,10,91.8,2025-12-02,15:43,Product F-5,Germany
,INV-500301,CUST-UK-14484,SC00042,17.11,GBP,3.8,14,53.2,2025-12-03,15:17,Product Q-42,France
,INV-500593,CUST-UK-11260,SC00019,1.36,GBP,20.03,17,340.51,2025-12-03,13:59,Product T-19,United Kingdom
,ORD-BR-00386,CUST-BR-0020,PROD-BR-021,171.95,BRL,34.39,1,34.39,2025-12-04,22:05,utilidades_domesticas,Brazil
,ORD-BR-00356,CUST-BR-0039,PROD-BR-021,213.54,BRL,42.71,3,128.13,2025-12-04,21:34,eletronicos,Brazil
,INV-500588,CUST-UK-11606,SC00050,11.86,GBP,3.1,6,18.6,2025-12-04,20:38,Product Y-50,France
,ORD-BR-00016,CUST-BR-0038,PROD-BR-022,260.88,BRL,52.18,1,52.18,2025-12-05,20:27,alimentos,Brazil
,INV-500340,CUST-UK-15021,SC00028,4.53,GBP,22.42,1,22.42,2025-12-05,16:30,Product C-28,United Kingdom
,INV-500003,CUST-UK-14175,SC00035,1.29,GBP,1.64,14,22.96,2025-12-05,19:13,Product J-35,Spain
,ORD-BR-00217,CUST-BR-0073,PROD-BR-026,391.52,BRL,78.3,3,234.9,2025-12-06,13:34,esportes,Brazil
,ORD-BR-00316,CUST-BR-0033,PROD-BR-030,155.91,BRL,31.18,2,62.36,2025-12-06,12:01,alimentos,Brazil
,INV-500536,CUST-UK-17640,SC00024,19.49,GBP,21.04,4,84.16,2025-12-06,20:21,Product Y-24,France
,INV-500424,CUST-UK-16508,SC00039,12.13,GBP,14.25,20,285.0,2025-12-06,18:04,Product N-39,Spain
,ORD-BR-00437,CUST-BR-0051,PROD-BR-035,338.64,BRL,67.73,3,203.19,2025-12-06,20:55,eletronicos,Brazil
,ORD-BR-00451,CUST-BR-0050,PROD-BR-017,73.76,BRL,14.75,1,14.75,2025-12-07,18:58,utilidades_domesticas,Brazil
,ORD-BR-00087,CUST-BR-0064,PROD-BR-031,426.52,BRL,85.3,1,85.3,2025-12-07,22:47,esportes,Brazil
,INV-500338,CUST-UK-17930,SC00018,12.9,GBP,14.08,3,42.24,2025-12-07,20:21,Product S-18,Spain
,ORD-BR-00185,CUST-BR-0025,PROD-BR-022,186.44,BRL,37.29,1,37.29,2025-12-08,14:46,eletronicos,Brazil
,ORD-BR-00133,CUST-BR-0025,PROD-BR-025,314.13,BRL,62.83,1,62.83,2025-12-08,22:14,alimentos,Brazil
,ORD-BR-00105,CUST-BR-0063,PROD-BR-016,101.22,BRL,20.24,1,20.24,2025-12-09,13:39,alimentos,Brazil
,ORD-BR-00478,CUST-BR-0072,PROD-BR-014,19.79,BRL,3.96,2,7.92,2025-12-09,22:25,alimentos,Brazil
,ORD-BR-00068,CUST-BR-0002,PROD-BR-019,39.1,BRL,7.82,1,7.82,2025-12-10,13:20,moda,Brazil
,INV-500047,CUST-UK-13859,SC00030,2.65,GBP,3.37,7,23.59,2025-12-10,15:40,Product E-30,France
,ORD-BR-00293,CUST-BR-0008,PROD-BR-014,186.6,BRL,37.32,2,74.64,2025-12-10,21:51,moda,Brazil
,ORD-BR-00278,CUST-BR-0016,PROD-BR-017,81.97,BRL,16.39,1,16.39,2025-12-10,00:05,eletronicos,Brazil
,INV-500196,CUST-UK-13275,SC00022,5.93,GBP,3.87,8,30.96,2025-12-11,21:13,Product W-22,France
,ORD-BR-00114,CUST-BR-0014,PROD-BR-027,54.9,BRL,10.98,3,32.94,2025-12-12,21:13,moda,Brazil
,INV-500181,CUST-UK-12260,SC00027,11.15,GBP,18.67,13,242.71,2025-12-12,19:02,Product B-27,France
,INV-500190,CUST-UK-10052,SC00008,18.82,GBP,20.85,16,333.6,2025-12-13,14:37,Product I-8,France
,ORD-BR-00302,CUST-BR-0004,PROD-BR-015,276.68,BRL,55.34,2,110.68,2025-12-13,12:20,alimentos,Brazil
,ORD-BR-00010,CUST-BR-0039,PROD-BR-002,113.71,BRL,22.74,2,45.48,2025-12-13,13:29,esportes,Brazil
,ORD-BR-00309,CUST-BR-0055,PROD-BR-026,108.13,BRL,21.63,3,64.89,2025-12-13,14:06,esportes,Brazil
,ORD-BR-00213,CUST-BR-0077,PROD-BR-013,92.62,BRL,18.52,3,55.56,2025-12-15,13:10,moda,Brazil
,INV-500365,CUST-UK-10414,SC00041,9.08,GBP,27.69,11,304.59,2025-12-15,13:04,Product P-41,Germany
,INV-500510,CUST-UK-12392,SC00018,13.56,GBP,5.98,11,65.78,2025-12-15,19:12,Product S-18,Spain
,INV-500038,CUST-UK-14867,SC00010,9.12,GBP,11.58,13,150.54,2025-12-15,15:11,Product K-10,Germany
,ORD-BR-00365,CUST-BR-0036,PROD-BR-017,426.38,BRL,85.28,3,255.84,2025-12-16,14:13,alimentos,Brazil
,INV-500454,CUST-UK-12734,SC00020,6.42,GBP,3.15,12,37.8,2025-12-16,21:41,Product U-20,Germany
,INV-500397,CUST-UK-12792,SC00019,5.93,GBP,7.2,23,165.6,2025-12-17,19:45,Product T-19,France
,ORD-BR-00099,CUST-BR-0055,PROD-BR-015,20.35,BRL,4.07,1,4.07,2025-12-19,18:50,esportes,Brazil
,INV-500579,CUST-UK-11742,SC00034,24.34,GBP,27.57,22,606.54,2025-12-20,17:18,Product I-34,Spain
,ORD-BR-00347,CUST-BR-0004,PROD-BR-027,322.02,BRL,64.4,2,128.8,2025-12-20,00:27,moda,Brazil
,INV-500484,CUST-UK-17050,SC00033,3.62,GBP,12.62,22,277.64,2025-12-21,19:45,Product H-33,Germany
,INV-500351,CUST-UK-16336,SC00003,18.2,GBP,5.75,16,92.0,2025-12-21,13:46,Product D-3,France
,INV-500024,CUST-UK-16255,SC00022,13.56,GBP,17.22,4,68.88,2025-12-22,16:20,Product W-22,Spain
,ORD-BR-00092,CUST-BR-0034,PROD-BR-020,351.83,BRL,70.37,1,70.37,2025-12-22,20:31,moda,Brazil
,INV-500046,CUST-UK-16111,SC00041,24.99,GBP,31.74,4,126.96,2025-12-23,16:16,Product P-41,France
,INV-500589,CUST-UK-11009,SC00046,10.71,GBP,27.08,11,297.88,2025-12-23,17:53,Product U-46,Germany
,INV-500491,CUST-UK-12853,SC00050,3.28,GBP,18.71,6,112.26,2025-12-23,17:08,Product Y-50,Spain
,INV-500191,CUST-UK-14202,SC00037,3.05,GBP,25.12,17,427.04,2025-12-24,15:19,Product L-37,Germany
,ORD-BR-00373,CUST-BR-0039,PROD-BR-032,41.24,BRL,8.25,3,24.75,2025-12-24,23:05,moda,Brazil
,INV-500311,CUST-UK-16675,SC00005,22.73,GBP,21.73,13,282.49,2025-12-25,15:10,Product F-5,France
,ORD-BR-00024,CUST-BR-0031,PROD-BR-008,146.16,BRL,29.23,3,87.69,2025-12-25,16:58,moda,Brazil
,ORD-BR-00170,CUST-BR-0040,PROD-BR-035,73.45,BRL,14.69,1,14.69,2025-12-25,23:01,alimentos,Brazil
,INV-500099,CUST-UK-13234,SC00040,14.84,GBP,15.61,12,187.32,2025-12-26,13:49,Product O-40,Germany
,INV-500342,CUST-UK-13574,SC00023,22.2,GBP,19.62,22,431.64,2025-12-26,15:23,Product X-23,United Kingdom
,INV-500508,CUST-UK-11576,SC00021,15.32,GBP,19.41,6,116.46,2025-12-26,14:37,Product V-21,Germany
,INV-500112,CUST-UK-10449,SC00027,23.46,GBP,26.43,2,52.86,2025-12-26,13:50,Product B-27,United Kingdom
,INV-500449,CUST-UK-12519,SC00046,20.01,GBP,30.31,10,303.1,2025-12-26,17:58,Product U-46,Spain
,INV-500379,CUST-UK-15360,SC00047,18.49,GBP,2.41,6,14.46,2025-12-27,14:41,Product V-47,United Kingdom
,ORD-BR-00218,CUST-BR-0017,PROD-BR-022,338.47,BRL,67.69,2,135.38,2025-12-28,12:49,utilidades_domesticas,Brazil
,ORD-BR-00392,CUST-BR-0037,PROD-BR-007,50.3,BRL,10.06,3,30.18,2025-12-28,22:10,eletronicos,Brazil
,INV-500358,CUST-UK-14596,SC00008,15.26,GBP,25.91,15,388.65,2025-12-28,13:42,Product I-8,France
,ORD-BR-00423,CUST-BR-0032,PROD-BR-014,357.3,BRL,71.46,3,214.38,2025-12-28,19:39,eletronicos,Brazil
,ORD-BR-00156,CUST-BR-0040,PROD-BR-014,443.71,BRL,88.74,3,266.22,2025-12-29,22:45,alimentos,Brazil
,INV-500324,CUST-UK-12789,SC00020,19.84,GBP,16.54,20,330.8,2025-12-29,18:54,Product U-20,Spain
,ORD-BR-00153,CUST-BR-0036,PROD-BR-027,255.6,BRL,51.12,3,153.36,2025-12-29,21:36,esportes,Brazil
,INV-500371,CUST-UK-14886,SC00034,8.97,GBP,26.63,21,559.23,2025-12-29,18:03,Product I-34,France
,ORD-BR-00290,CUST-BR-0001,PROD-BR-027,204.8,BRL,40.96,3,122.88,2025-12-30,12:02,alimentos,Brazil
,ORD-BR-00113,CUST-BR-0050,PROD-BR-023,33.42,BRL,6.68,1,6.68,2025-12-30,11:53,moda,Brazil
,ORD-BR-00003,CUST-BR-0037,PROD-BR-015,176.3,BRL,35.26,1,35.26,2025-12-31,13:38,eletronicos,Brazil
,ORD-BR-00459,CUST-BR-0015,PROD-BR-038,109.36,BRL,21.87,1,21.87,2025-12-31,17:23,moda,Brazil
,INV-500544,CUST-UK-14837,SC00049,24.35,GBP,23.04,1,23.04,2025-12-31,21:18,Product X-49,Germany
,INV-500432,CUST-UK-16935,SC00024,2.73,GBP,16.92,22,372.24,2025-12-31,14:38,Product Y-24,France
,INV-500012,CUST-UK-10148,SC00046,12.13,GBP,15.41,12,184.92,2025-12-31,14:49,Product U-46,Spain
,INV-500286,CUST-UK-14961,SC00024,9.14,GBP,1.79,3,5.37,2025-12-31,17:13,Product Y-24,France
,ORD-BR-00458,CUST-BR-0040,PROD-BR-018,218.72,BRL,43.74,3,131.22,2026-01-01,23:08,eletronicos,Brazil
,INV-500007,CUST-UK-13370,SC00013,19.68,GBP,24.99,21,524.79,2026-01-01,19:09,Product N-13,Germany
,ORD-BR-00477,CUST-BR-0036,PROD-BR-029,207.64,BRL,41.53,2,83.06,2026-01-02,19:02,utilidades_domesticas,Brazil
,INV-500167,CUST-UK-10646,SC00022,20.04,GBP,17.91,3,53.73,2026-01-02,21:42,Product W-22,Spain
,INV-500165,CUST-UK-12884,SC00028,5.55,GBP,13.4,21,281.4,2026-01-02,17:43,Product C-28,Spain
,INV-500076,CUST-UK-17923,SC00006,2.13,GBP,2.71,7,18.97,2026-01-02,19:44,Product G-6,France
,ORD-BR-00232,CUST-BR-0021,PROD-BR-028,84.74,BRL,16.95,1,16.95,2026-01-03,13:53,utilidades_domesticas,Brazil
,ORD-BR-00057,CUST-BR-0074,PROD-BR-032,25.81,BRL,5.16,2,10.32,2026-01-03,15:45,utilidades_domesticas,Brazil
,INV-500145,CUST-UK-13622,SC00048,10.16,GBP,26.24,2,52.48,2026-01-03,14:14,Product W-48,United Kingdom
,ORD-BR-00493,CUST-BR-0041,PROD-BR-016,150.81,BRL,30.16,3,90.48,2026-01-04,18:31,moda,Brazil
,INV-500430,CUST-UK-16386,SC00039,12.69,GBP,30.95,9,278.55,2026-01-04,21:16,Product N-39,Germany
,INV-500306,CUST-UK-11109,SC00020,7.53,GBP,11.21,11,123.31,2026-01-04,18:41,Product U-20,Germany
,ORD-BR-00348,CUST-BR-0004,PROD-BR-007,422.11,BRL,84.42,3,253.26,2026-01-04,23:11,moda,Brazil
,INV-500543,CUST-UK-13664,SC00022,12.49,GBP,26.84,22,590.48,2026-01-04,19:07,Product W-22,France
,ORD-BR-00418,CUST-BR-0070,PROD-BR-029,148.02,BRL,29.6,1,29.6,2026-01-04,12:39,alimentos,Brazil
,ORD-BR-00327,CUST-BR-0075,PROD-BR-016,274.87,BRL,54.97,1,54.97,2026-01-05,22:46,eletronicos,Brazil
,ORD-BR-00312,CUST-BR-0022,PROD-BR-009,280.56,BRL,56.11,2,112.22,2026-01-05,16:09,moda,Brazil
,ORD-BR-00409,CUST-BR-0056,PROD-BR-037,442.6,BRL,88.52,1,88.52,2026-01-05,20:32,utilidades_domesticas,Brazil
,ORD-BR-00209,CUST-BR-0055,PROD-BR-015,330.71,BRL,66.14,3,198.42,2026-01-05,17:33,eletronicos,Brazil
,INV-500041,CUST-UK-16545,SC00011,6.95,GBP,8.83,6,52.98,2026-01-05,17:59,Product L-11,Germany
,INV-500125,CUST-UK-14831,SC00042,1.51,GBP,10.58,17,179.86,2026-01-06,20:11,Product Q-42,United Kingdom
,INV-500140,CUST-UK-15591,SC00038,15.94,GBP,16.01,12,192.12,2026-01-06,17:07,Product M-38,France
,INV-500436,CUST-UK-13386,SC00026,2.71,GBP,15.41,7,107.87,2026-01-06,17:29,Product A-26,France
,INV-500244,CUST-UK-10433,SC00007,5.29,GBP,27.67,5,138.35,2026-01-07,20:53,Product H-7,Germany
,ORD-BR-00473,CUST-BR-0036,PROD-BR-030,114.12,BRL,22.82,1,22.82,2026-01-07,23:47,moda,Brazil
,ORD-BR-00488,CUST-BR-0074,PROD-BR-030,429.09,BRL,85.82,2,171.64,2026-01-07,12:06,utilidades_domesticas,Brazil
,INV-500441,CUST-UK-11761,SC00036,24.77,GBP,16.1,11,177.1,2026-01-07,20:23,Product K-36,United Kingdom
,ORD-BR-00325,CUST-BR-0014,PROD-BR-013,329.55,BRL,65.91,3,197.73,2026-01-07,13:07,utilidades_domesticas,Brazil
,INV-500435,CUST-UK-13167,SC00034,3.68,GBP,28.05,2,56.1,2026-01-07,13:11,Product I-34,France
,INV-500114,CUST-UK-10167,SC00018,4.07,GBP,4.36,6,26.16,2026-01-07,20:26,Product S-18,United Kingdom
,ORD-BR-00378,CUST-BR-0060,PROD-BR-024,72.05,BRL,14.41,2,28.82,2026-01-07,14:24,moda,Brazil
,ORD-BR-00195,CUST-BR-0014,PROD-BR-003,351.23,BRL,70.25,3,210.75,2026-01-08,20:16,alimentos,Brazil
,INV-500551,CUST-UK-15087,SC00021,6.42,GBP,10.12,22,222.64,2026-01-08,20:49,Product V-21,France
,ORD-BR-00071,CUST-BR-0015,PROD-BR-033,117.98,BRL,23.6,1,23.6,2026-01-09,12:18,eletronicos,Brazil
,ORD-BR-00419,CUST-BR-0011,PROD-BR-038,354.66,BRL,70.93,1,70.93,2026-01-09,21:24,moda,Brazil
,INV-500417,CUST-UK-10159,SC00023,18.08,GBP,9.06,4,36.24,2026-01-09,17:50,Product X-23,Spain
,INV-500357,CUST-UK-11591,SC00010,16.57,GBP,22.76,15,341.4,2026-01-09,21:19,Product K-10,Spain
,INV-500325,CUST-UK-16010,SC00013,15.68,GBP,19.93,18,358.74,2026-01-09,13:16,Product N-13,France
,INV-500058,CUST-UK-10241,SC00016,14.27,GBP,18.12,12,217.44,2026-01-10,21:36,Product Q-16,Spain
,INV-500180,CUST-UK-13553,SC00043,1.48,GBP,2.97,21,62.37,2026-01-10,18:44,Product R-43,United Kingdom
,ORD-BR-00039,CUST-BR-0045,PROD-BR-011,62.23,BRL,12.45,2,24.9,2026-01-11,13:06,moda,Brazil
,ORD-BR-00037,CUST-BR-0022,PROD-BR-039,159.23,BRL,31.85,2,63.7,2026-01-11,18:36,eletronicos,Brazil
,INV-500054,CUST-UK-12458,SC00045,6.92,GBP,8.79,10,87.9,2026-01-11,15:28,Product T-45,France
,INV-500079,CUST-UK-14005,SC00009,4.18,GBP,13.89,1,13.89,2026-01-12,20:32,Product J-9,France
,INV-500434,CUST-UK-11061,SC00037,24.73,GBP,22.57,2,45.14,2026-01-12,14:14,Product L-37,Germany
,ORD-BR-00268,CUST-BR-0033,PROD-BR-004,395.67,BRL,79.13,3,237.39,2026-01-12,12:20,esportes,Brazil
,ORD-BR-00008,CUST-BR-0055,PROD-BR-014,338.97,BRL,67.79,2,135.58,2026-01-12,14:32,eletronicos,Brazil
,ORD-BR-00198,CUST-BR-0049,PROD-BR-016,109.11,BRL,21.82,2,43.64,2026-01-13,21:55,utilidades_domesticas,Brazil
,ORD-BR-00188,CUST-BR-0068,PROD-BR-028,128.25,BRL,25.65,1,25.65,2026-01-14,22:16,esportes,Brazil
,INV-500273,CUST-UK-13514,SC00042,13.2,GBP,17.91,5,89.55,2026-01-15,17:30,Product Q-42,United Kingdom
,ORD-BR-00015,CUST-BR-0046,PROD-BR-011,75.81,BRL,15.16,1,15.16,2026-01-16,17:18,moda,Brazil
,INV-500131,CUST-UK-17145,SC00015,3.55,GBP,19.93,16,318.88,2026-01-16,18:33,Product P-15,France
,INV-500518,CUST-UK-15430,SC00032,21.09,GBP,15.52,2,31.04,2026-01-16,19:50,Product G-32,Spain
,ORD-BR-00142,CUST-BR-0054,PROD-BR-038,346.86,BRL,69.37,2,138.74,2026-01-16,20:13,moda,Brazil
,ORD-BR-00204,CUST-BR-0047,PROD-BR-012,70.21,BRL,14.04,2,28.08,2026-01-16,00:23,alimentos,Brazil
,INV-500506,CUST-UK-17816,SC00049,0.68,GBP,2.84,7,19.88,2026-01-17,17:54,Product X-49,France
,INV-500018,CUST-UK-12981,SC00001,17.03,GBP,21.63,17,367.71,2026-01-18,14:31,Product B-1,Germany
,INV-500226,CUST-UK-12804,SC00008,10.13,GBP,31.1,8,248.8,2026-01-18,13:16,Product I-8,United Kingdom
,ORD-BR-00380,CUST-BR-0077,PROD-BR-023,82.17,BRL,16.43,1,16.43,2026-01-19,12:54,moda,Brazil
,INV-500395,CUST-UK-17694,SC00017,20.98,GBP,28.85,3,86.55,2026-01-19,18:54,Product R-17,United Kingdom
,INV-500586,CUST-UK-10991,SC00018,5.42,GBP,17.87,5,89.35,2026-01-19,18:46,Product S-18,France
,INV-500039,CUST-UK-16591,SC00034,24.26,GBP,30.81,12,369.72,2026-01-19,17:13,Product I-34,Spain
,ORD-BR-00358,CUST-BR-0036,PROD-BR-029,419.85,BRL,83.97,3,251.91,2026-01-20,22:31,eletronicos,Brazil
,INV-500396,CUST-UK-11559,SC00049,23.23,GBP,8.57,6,51.42,2026-01-22,18:23,Product X-49,Germany
,INV-500100,CUST-UK-16388,SC00042,19.86,GBP,18.85,18,339.3,2026-01-22,12:51,Product Q-42,United Kingdom
,INV-500450,CUST-UK-15181,SC00006,12.26,GBP,3.01,16,48.16,2026-01-22,14:47,Product G-6,France
,INV-500081,CUST-UK-12106,SC00011,9.48,GBP,28.22,19,536.18,2026-01-22,20:44,Product L-11,France
,INV-500073,CUST-UK-14643,SC00020,20.76,GBP,26.37,20,527.4,2026-01-22,16:18,Product U-20,Spain
,ORD-BR-00017,CUST-BR-0045,PROD-BR-010,258.26,BRL,51.65,3,154.95,2026-01-23,20:22,eletronicos,Brazil
,INV-500587,CUST-UK-10311,SC00015,24.87,GBP,11.96,11,131.56,2026-01-23,17:06,Product P-15,France
,INV-500382,CUST-UK-11189,SC00023,21.35,GBP,11.39,16,182.24,2026-01-23,20:10,Product X-23,France
,INV-500556,CUST-UK-16354,SC00046,10.24,GBP,9.86,12,118.32,2026-01-23,13:22,Product U-46,France
,ORD-BR-00343,CUST-BR-0028,PROD-BR-023,57.11,BRL,11.42,2,22.84,2026-01-23,14:18,esportes,Brazil
,INV-500085,CUST-UK-10378,SC00005,24.69,GBP,8.03,3,24.09,2026-01-23,14:15,Product F-5,Germany
,ORD-BR-00238,CUST-BR-0028,PROD-BR-019,245.92,BRL,49.18,3,147.54,2026-01-23,23:33,esportes,Brazil
,ORD-BR-00321,CUST-BR-0033,PROD-BR-035,202.71,BRL,40.54,3,121.62,2026-01-24,16:28,utilidades_domesticas,Brazil
,INV-500274,CUST-UK-11933,SC00040,23.88,GBP,24.33,4,97.32,2026-01-24,13:22,Product O-40,Spain
,INV-500545,CUST-UK-14223,SC00013,4.15,GBP,20.97,8,167.76,2026-01-25,17:00,Product N-13,Spain
,ORD-BR-00342,CUST-BR-0042,PROD-BR-037,108.23,BRL,21.65,2,43.3,2026-01-25,18:45,utilidades_domesticas,Brazil
,ORD-BR-00393,CUST-BR-0040,PROD-BR-019,192.2,BRL,38.44,2,76.88,2026-01-25,18:16,eletronicos,Brazil
,ORD-BR-00146,CUST-BR-0043,PROD-BR-012,60.67,BRL,12.13,1,12.13,2026-01-26,18:39,utilidades_domesticas,Brazil
,ORD-BR-00345,CUST-BR-0070,PROD-BR-005,290.89,BRL,58.18,2,116.36,2026-01-26,20:47,esportes,Brazil
,INV-500098,CUST-UK-16704,SC00040,12.29,GBP,31.67,5,158.35,2026-01-27,14:28,Product O-40,France
,ORD-BR-00124,CUST-BR-0026,PROD-BR-029,357.53,BRL,71.51,2,143.02,2026-01-27,20:25,esportes,Brazil
,ORD-BR-00460,CUST-BR-0035,PROD-BR-032,349.62,BRL,69.92,2,139.84,2026-01-27,12:27,utilidades_domesticas,Brazil
,ORD-BR-00294,CUST-BR-0061,PROD-BR-025,234.32,BRL,46.86,2,93.72,2026-01-27,15:08,esportes,Brazil
,ORD-BR-00230,CUST-BR-0012,PROD-BR-034,147.44,BRL,29.49,1,29.49,2026-01-28,12:13,esportes,Brazil
,INV-500393,CUST-UK-17518,SC00033,17.18,GBP,27.11,16,433.76,2026-01-28,16:58,Product H-33,Spain
,ORD-BR-00497,CUST-BR-0075,PROD-BR-009,127.18,BRL,25.44,1,25.44,2026-01-28,20:17,utilidades_domesticas,Brazil
,ORD-BR-00259,CUST-BR-0073,PROD-BR-040,197.4,BRL,39.48,1,39.48,2026-01-28,18:31,utilidades_domesticas,Brazil
,INV-500104,CUST-UK-10286,SC00008,21.67,GBP,19.1,9,171.9,2026-01-29,14:02,Product I-8,Germany
,INV-500175,CUST-UK-13083,SC00006,2.34,GBP,26.81,11,294.91,2026-01-29,21:18,Product G-6,United Kingdom
,INV-500563,CUST-UK-10720,SC00017,21.71,GBP,7.96,3,23.88,2026-01-30,14:10,Product R-17,Germany
,ORD-BR-00479,CUST-BR-0044,PROD-BR-036,80.27,BRL,16.05,3,48.15,2026-01-30,23:08,eletronicos,Brazil
,INV-500313,CUST-UK-15270,SC00043,13.02,GBP,20.78,19,394.82,2026-01-31,14:07,Product R-43,France
,INV-500548,CUST-UK-10748,SC00009,6.27,GBP,29.24,16,467.84,2026-01-31,15:34,Product J-9,France
,ORD-BR-00084,CUST-BR-0069,PROD-BR-006,72.46,BRL,14.49,3,43.47,2026-01-31,21:18,moda,Brazil
,INV-500361,CUST-UK-17081,SC00016,16.25,GBP,23.83,19,452.77,2026-01-31,15:57,Product Q-16,Spain
,INV-500090,CUST-UK-14273,SC00001,8.58,GBP,25.7,14,359.8,2026-01-31,14:35,Product B-1,France
,ORD-BR-00189,CUST-BR-0039,PROD-BR-001,312.22,BRL,62.44,2,124.88,2026-01-31,15:42,utilidades_domesticas,Brazil
,INV-500060,CUST-UK-14197,SC00037,21.14,GBP,26.85,15,402.75,2026-01-31,18:43,Product L-37,France
,ORD-BR-00079,CUST-BR-0030,PROD-BR-032,174.38,BRL,34.88,3,104.64,2026-02-02,15:08,utilidades_domesticas,Brazil
,ORD-BR-00018,CUST-BR-0035,PROD-BR-022,108.34,BRL,21.67,1,21.67,2026-02-02,12:09,utilidades_domesticas,Brazil
,INV-500134,CUST-UK-16430,SC00018,15.55,GBP,14.67,1,14.67,2026-02-02,17:40,Product S-18,Germany
,INV-500225,CUST-UK-12228,SC00019,23.73,GBP,17.72,13,230.36,2026-02-03,20:43,Product T-19,France
,ORD-BR-00235,CUST-BR-0010,PROD-BR-020,404.81,BRL,80.96,3,242.88,2026-02-03,00:13,esportes,Brazil
,ORD-BR-00432,CUST-BR-0005,PROD-BR-019,166.5,BRL,33.3,3,99.9,2026-02-03,18:16,alimentos,Brazil
,ORD-BR-00025,CUST-BR-0008,PROD-BR-006,66.33,BRL,13.27,2,26.54,2026-02-04,16:45,esportes,Brazil
,INV-500348,CUST-UK-11439,SC00021,8.02,GBP,16.84,12,202.08,2026-02-04,19:59,Product V-21,United Kingdom
,ORD-BR-00404,CUST-BR-0031,PROD-BR-022,378.28,BRL,75.66,3,226.98,2026-02-04,22:23,eletronicos,Brazil
,INV-500349,CUST-UK-12456,SC00046,8.4,GBP,16.38,6,98.28,2026-02-04,20:38,Product U-46,France
,INV-500345,CUST-UK-12339,SC00016,12.71,GBP,16.09,7,112.63,2026-02-05,18:46,Product Q-16,Spain
,ORD-BR-00164,CUST-BR-0020,PROD-BR-035,385.96,BRL,77.19,2,154.38,2026-02-05,20:04,eletronicos,Brazil
,INV-500065,CUST-UK-12393,SC00039,18.35,GBP,23.3,15,349.5,2026-02-05,14:07,Product N-39,Spain
,ORD-BR-00398,CUST-BR-0014,PROD-BR-004,99.91,BRL,19.98,3,59.94,2026-02-06,15:01,esportes,Brazil
,INV-500153,CUST-UK-17589,SC00004,21.96,GBP,18.75,4,75.0,2026-02-06,18:15,Product E-4,Spain
,ORD-BR-00120,CUST-BR-0049,PROD-BR-029,291.06,BRL,58.21,3,174.63,2026-02-06,17:35,eletronicos,Brazil
