Store_Type,Transaction_ID,Customer_ID,Product_ID,Source_Price,Source_Currency,Item_Price_USD,Quantity,Line_Total_USD,Transaction_Date,Transaction_Time,Category,Country
,ORD-BR-00213,CUST-BR-0001,PROD-BR-013,236.05,BRL,47.21,1,47.21,2025-12-10,18:30,moda,Brazil
,INV-500377,CUST-UK-12624,SC00023,17.45,GBP,3.77,7,26.39,2025-12-10,12:42,Product X-23,United Kingdom
,ORD-BR-00090,CUST-BR-0028,PROD-BR-028,174.38,BRL,34.88,2,69.76,2025-12-11,14:34,eletronicos,Brazil
,ORD-BR-00171,CUST-BR-0057,PROD-BR-040,290.69,BRL,58.14,3,174.42,2025-12-11,10:31,esportes,Brazil
,ORD-BR-00328,CUST-BR-0019,PROD-BR-031,363.6,BRL,72.72,3,218.16,2025-12-11,12:39,utilidades_domesticas,Brazil
,INV-500109,CUST-UK-12951,SC00025,9.96,GBP,22.58,12,270.96,2025-12-11,10:32,Product Z-25,Spain
,INV-500050,CUST-UK-10783,SC00044,18.49,GBP,2.97,12,35.64,2025-12-11,13:54,Product S-44,Germany
,ORD-BR-00155,CUST-BR-0080,PROD-BR-021,256.85,BRL,51.37,1,51.37,2025-12-12,18:15,alimentos,Brazil
,INV-500067,CUST-UK-16741,SC00039,12.26,GBP,1.33,3,3.99,2025-12-13,14:26,Product N-39,France
,ORD-BR-00424,CUST-BR-0059,PROD-BR-017,114.17,BRL,22.83,2,45.66,2025-12-13,19:24,utilidades_domesticas,Brazil
,INV-500417,CUST-UK-15141,SC00023,3.11,GBP,24.46,22,538.12,2025-12-13,11:03,Product X-23,Spain
,ORD-BR-00326,CUST-BR-0030,PROD-BR-040,168.7,BRL,33.74,3,101.22,2025-12-14,09:24,eletronicos,Brazil
,INV-500030,CUST-UK-17883,SC00028,21.34,GBP,27.1,4,108.4,2025-12-14,10:52,Product C-28,United Kingdom
,INV-500503,CUST-UK-14386,SC00021,11.59,GBP,2.78,7,19.46,2025-12-14,12:17,Product V-21,France
,ORD-BR-00428,CUST-BR-0016,PROD-BR-001,289.51,BRL,57.9,3,173.7,2025-12-15,12:58,moda,Brazil
,INV-500413,CUST-UK-15248,SC00043,15.57,GBP,28.78,9,259.02,2025-12-15,12:51,Product R-43,France
,INV-500142,CUST-UK-14489,SC00017,9.3,GBP,11.99,15,179.85,2025-12-15,11:02,Product R-17,United Kingdom
,ORD-BR-00079,CUST-BR-0055,PROD-BR-032,186.23,BRL,37.25,3,111.75,2025-12-16,14:51,utilidades_domesticas,Brazil
,INV-500433,CUST-UK-17066,SC00029,14.56,GBP,10.26,18,184.68,2025-12-16,16:06,Product D-29,United Kingdom
,ORD-BR-00059,CUST-BR-0002,PROD-BR-010,114.9,BRL,22.98,1,22.98,2025-12-17,09:16,eletronicos,Brazil
,ORD-BR-00389,CUST-BR-0014,PROD-BR-031,305.72,BRL,61.14,1,61.14,2025-12-17,15:55,alimentos,Brazil
,ORD-BR-00063,CUST-BR-0075,PROD-BR-030,187.95,BRL,37.59,3,112.77,2025-12-17,08:54,esportes,Brazil
,INV-500507,CUST-UK-14369,SC00033,10.12,GBP,16.88,6,101.28,2025-12-17,08:29,Product H-33,United Kingdom
,ORD-BR-00158,CUST-BR-0074,PROD-BR-026,93.7,BRL,18.74,1,18.74,2025-12-17,13:48,eletronicos,Brazil
,ORD-BR-00023,CUST-BR-0045,PROD-BR-030,356.0,BRL,71.2,3,213.6,2025-12-18,15:28,esportes,Brazil
,INV-500091,CUST-UK-12121,SC00035,10.92,GBP,29.55,12,354.6,2025-12-18,10:06,Product J-35,United Kingdom
,ORD-BR-00332,CUST-BR-0008,PROD-BR-039,298.73,BRL,59.75,1,59.75,2025-12-18,19:06,esportes,Brazil
,INV-500289,CUST-UK-15187,SC00044,15.56,GBP,15.39,20,307.8,2025-12-18,10:44,Product S-44,United Kingdom
,ORD-BR-00381,CUST-BR-0040,PROD-BR-036,248.37,BRL,49.67,1,49.67,2025-12-18,17:29,alimentos,Brazil
,ORD-BR-00420,CUST-BR-0062,PROD-BR-020,88.46,BRL,17.69,3,53.07,2025-12-18,17:34,esportes,Brazil
,INV-500549,CUST-UK-12675,SC00031,5.85,GBP,14.26,18,256.68,2025-12-18,08:45,Product F-31,Spain
,INV-500157,CUST-UK-12185,SC00005,21.89,GBP,6.93,3,20.79,2025-12-19,15:05,Product F-5,United Kingdom
,INV-500422,CUST-UK-14322,SC00024,8.08,GBP,7.48,8,59.84,2025-12-19,14:37,Product Y-24,Germany
,INV-500337,CUST-UK-17612,SC00049,24.01,GBP,5.74,9,51.66,2025-12-19,10:27,Product X-49,Germany
,ORD-BR-00441,CUST-BR-0020,PROD-BR-020,171.95,BRL,34.39,1,34.39,2025-12-19,17:37,esportes,Brazil
,INV-500027,CUST-UK-17880,SC00040,20.06,GBP,25.48,11,280.28,2025-12-20,11:19,Product O-40,United Kingdom
,INV-500423,CUST-UK-10663,SC00002,10.72,GBP,8.31,21,174.51,2025-12-20,17:06,Product C-2,Germany
,ORD-BR-00309,CUST-BR-0027,PROD-BR-026,121.23,BRL,24.25,2,48.5,2025-12-21,16:08,esportes,Brazil
,ORD-BR-00361,CUST-BR-0033,PROD-BR-022,155.91,BRL,31.18,2,62.36,2025-12-21,07:33,utilidades_domesticas,Brazil
,INV-500587,CUST-UK-15227,SC00015,11.26,GBP,27.19,6,163.14,2025-12-21,13:47,Product P-15,France
,INV-500524,CUST-UK-17125,SC00038,20.78,GBP,15.58,13,202.54,2025-12-21,13:05,Product M-38,France
,ORD-BR-00039,CUST-BR-0048,PROD-BR-011,24.92,BRL,4.98,1,4.98,2025-12-22,11:57,moda,Brazil
,ORD-BR-00125,CUST-BR-0017,PROD-BR-007,69.34,BRL,13.87,3,41.61,2025-12-22,07:47,utilidades_domesticas,Brazil
,INV-500403,CUST-UK-16497,SC00025,12.33,GBP,5.99,8,47.92,2025-12-22,17:13,Product Z-25,France
,INV-500031,CUST-UK-16074,SC00049,1.02,GBP,1.3,3,3.9,2025-12-22,08:34,Product X-49,United Kingdom
,INV-500120,CUST-UK-14851,SC00035,8.04,GBP,1.77,17,30.09,2025-12-22,14:55,Product J-35,France
,INV-500385,CUST-UK-15599,SC00045,17.07,GBP,10.87,14,152.18,2025-12-23,11:05,Product T-45,Spain
,ORD-BR-00170,CUST-BR-0012,PROD-BR-035,18.18,BRL,3.64,2,7.28,2025-12-23,12:39,alimentos,Brazil
,ORD-BR-00191,CUST-BR-0065,PROD-BR-035,449.45,BRL,89.89,2,179.78,2025-12-23,16:46,utilidades_domesticas,Brazil
,INV-500529,CUST-UK-13419,SC00007,12.98,GBP,9.39,2,18.78,2025-12-23,13:33,Product H-7,Spain
,ORD-BR-00127,CUST-BR-0059,PROD-BR-006,98.97,BRL,19.79,1,19.79,2025-12-23,10:08,eletronicos,Brazil
,ORD-BR-00197,CUST-BR-0077,PROD-BR-023,342.1,BRL,68.42,2,136.84,2025-12-23,13:13,eletronicos,Brazil
,INV-500206,CUST-UK-14662,SC00050,20.11,GBP,3.94,18,70.92,2025-12-24,17:15,Product Y-50,United Kingdom
,INV-500458,CUST-UK-12480,SC00009,11.06,GBP,8.78,14,122.92,2025-12-24,10:05,Product J-9,Germany
,INV-500240,CUST-UK-16066,SC00021,20.75,GBP,10.87,11,119.57,2025-12-24,13:56,Product V-21,Germany
,ORD-BR-00275,CUST-BR-0043,PROD-BR-028,204.03,BRL,40.81,2,81.62,2025-12-24,13:44,esportes,Brazil
,INV-500361,CUST-UK-10081,SC00016,11.65,GBP,28.12,15,421.8,2025-12-24,11:32,Product Q-16,Spain
,ORD-BR-00114,CUST-BR-0035,PROD-BR-027,214.47,BRL,42.89,1,42.89,2025-12-25,17:09,moda,Brazil
,INV-500065,CUST-UK-17848,SC00039,11.4,GBP,17.14,24,411.36,2025-12-26,10:44,Product N-39,Spain
,ORD-BR-00223,CUST-BR-0062,PROD-BR-028,387.14,BRL,77.43,1,77.43,2025-12-26,10:13,alimentos,Brazil
,INV-500571,CUST-UK-14406,SC00027,1.94,GBP,27.22,22,598.84,2025-12-27,12:52,Product B-27,Germany
,INV-500224,CUST-UK-14905,SC00049,23.02,GBP,18.53,13,240.89,2025-12-27,15:31,Product X-49,France
,ORD-BR-00359,CUST-BR-0010,PROD-BR-030,385.79,BRL,77.16,3,231.48,2025-12-27,15:45,esportes,Brazil
,ORD-BR-00218,CUST-BR-0016,PROD-BR-022,35.61,BRL,7.12,1,7.12,2025-12-27,19:02,utilidades_domesticas,Brazil
,INV-500411,CUST-UK-11040,SC00021,5.89,GBP,16.79,7,117.53,2025-12-27,15:59,Product V-21,United Kingdom
,INV-500173,CUST-UK-14961,SC00044,17.42,GBP,7.87,13,102.31,2025-12-28,14:45,Product S-44,Spain
,INV-500078,CUST-UK-11208,SC00012,15.36,GBP,11.68,20,233.6,2025-12-28,09:50,Product M-12,Germany
,ORD-BR-00135,CUST-BR-0033,PROD-BR-028,221.26,BRL,44.25,1,44.25,2025-12-28,14:01,esportes,Brazil
,ORD-BR-00345,CUST-BR-0004,PROD-BR-005,276.68,BRL,55.34,2,110.68,2025-12-28,07:52,esportes,Brazil
,ORD-BR-00026,CUST-BR-0073,PROD-BR-019,81.26,BRL,16.25,2,32.5,2025-12-28,16:30,esportes,Brazil
,ORD-BR-00353,CUST-BR-0055,PROD-BR-035,108.13,BRL,21.63,3,64.89,2025-12-28,09:38,moda,Brazil
,INV-500202,CUST-UK-14523,SC00025,10.16,GBP,22.94,21,481.74,2025-12-29,13:33,Product Z-25,Spain
,ORD-BR-00280,CUST-BR-0043,PROD-BR-032,96.45,BRL,19.29,2,38.58,2025-12-29,19:44,eletronicos,Brazil
,INV-500485,CUST-UK-13976,SC00038,8.9,GBP,4.37,15,65.55,2025-12-30,09:42,Product M-38,Germany
,ORD-BR-00426,CUST-BR-0023,PROD-BR-012,41.24,BRL,8.25,2,16.5,2025-12-30,14:13,esportes,Brazil
,ORD-BR-00215,CUST-BR-0021,PROD-BR-005,155.28,BRL,31.06,2,62.12,2025-12-30,17:52,alimentos,Brazil
,ORD-BR-00282,CUST-BR-0067,PROD-BR-005,163.5,BRL,32.7,3,98.1,2025-12-30,17:30,alimentos,Brazil
,ORD-BR-00447,CUST-BR-0072,PROD-BR-032,410.24,BRL,82.05,2,164.1,2025-12-31,14:47,moda,Brazil
,ORD-BR-00365,CUST-BR-0026,PROD-BR-017,99.05,BRL,19.81,3,59.43,2025-12-31,08:59,alimentos,Brazil
,INV-500410,CUST-UK-11909,SC00035,23.81,GBP,27.14,21,569.94,2025-12-31,11:49,Product J-35,France
,INV-500477,CUST-UK-11067,SC00011,4.01,GBP,1.88,21,39.48,2025-12-31,10:38,Product L-11,France
,INV-500138,CUST-UK-10325,SC00009,9.44,GBP,15.85,8,126.8,2025-12-31,13:06,Product J-9,United Kingdom
,ORD-BR-00417,CUST-BR-0036,PROD-BR-025,426.38,BRL,85.28,3,255.84,2025-12-31,09:45,moda,Brazil
,INV-500483,CUST-UK-14480,SC00040,20.8,GBP,30.18,8,241.44,2025-12-31,15:22,Product O-40,United Kingdom
,ORD-BR-00488,CUST-BR-0018,PROD-BR-030,194.38,BRL,38.88,1,38.88,2026-01-01,08:19,utilidades_domesticas,Brazil
,ORD-BR-00343,CUST-BR-0024,PROD-BR-023,334.61,BRL,66.92,1,66.92,2026-01-01,16:16,esportes,Brazil
,ORD-BR-00140,CUST-BR-0008,PROD-BR-004,261.11,BRL,52.22,2,104.44,2026-01-01,08:34,alimentos,Brazil
,INV-500015,CUST-UK-14957,SC00009,12.55,GBP,15.94,2,31.88,2026-01-01,12:50,Product J-9,France
,ORD-BR-00221,CUST-BR-0046,PROD-BR-017,271.73,BRL,54.35,3,163.05,2026-01-02,10:26,utilidades_domesticas,Brazil
,INV-500536,CUST-UK-15704,SC00024,6.6,GBP,6.44,10,64.4,2026-01-02,09:04,Product Y-24,France
,INV-500421,CUST-UK-12800,SC00005,6.55,GBP,30.24,7,211.68,2026-01-02,16:54,Product F-5,Spain
,ORD-BR-00075,CUST-BR-0012,PROD-BR-010,373.73,BRL,74.75,1,74.75,2026-01-02,14:42,alimentos,Brazil
,ORD-BR-00312,CUST-BR-0056,PROD-BR-009,295.5,BRL,59.1,1,59.1,2026-01-03,15:47,moda,Brazil
,ORD-BR-00113,CUST-BR-0055,PROD-BR-023,20.35,BRL,4.07,1,4.07,2026-01-03,14:22,moda,Brazil
,INV-500490,CUST-UK-10467,SC00042,3.1,GBP,19.93,24,478.32,2026-01-04,13:03,Product Q-42,Germany
,INV-500107,CUST-UK-17598,SC00008,21.97,GBP,29.57,20,591.4,2026-01-04,15:15,Product I-8,United Kingdom
,INV-500127,CUST-UK-10642,SC00016,24.66,GBP,14.05,18,252.9,2026-01-05,15:46,Product Q-16,Germany
,ORD-BR-00346,CUST-BR-0024,PROD-BR-022,344.69,BRL,68.94,2,137.88,2026-01-05,15:36,utilidades_domesticas,Brazil
,ORD-BR-00105,CUST-BR-0034,PROD-BR-016,351.83,BRL,70.37,1,70.37,2026-01-06,16:03,alimentos,Brazil
,INV-500112,CUST-UK-12813,SC00027,19.94,GBP,17.35,13,225.55,2026-01-06,10:11,Product B-27,United Kingdom
,INV-500352,CUST-UK-16454,SC00031,22.14,GBP,16.1,9,144.9,2026-01-07,10:49,Product F-31,Germany
,INV-500061,CUST-UK-16482,SC00045,13.5,GBP,2.11,19,40.09,2026-01-07,10:29,Product T-45,France
,ORD-BR-00214,CUST-BR-0033,PROD-BR-022,354.55,BRL,70.91,2,141.82,2026-01-07,07:40,alimentos,Brazil
,INV-500092,CUST-UK-16055,SC00030,10.94,GBP,3.54,7,24.78,2026-01-08,09:15,Product E-30,France
,INV-500193,CUST-UK-17019,SC00039,6.09,GBP,30.21,9,271.89,2026-01-09,08:42,Product N-39,France
,ORD-BR-00260,CUST-BR-0019,PROD-BR-030,143.23,BRL,28.65,1,28.65,2026-01-09,18:27,moda,Brazil
,ORD-BR-00446,CUST-BR-0002,PROD-BR-033,449.49,BRL,89.9,3,269.7,2026-01-10,15:58,esportes,Brazil
,ORD-BR-00422,CUST-BR-0003,PROD-BR-040,204.95,BRL,40.99,2,81.98,2026-01-10,13:51,utilidades_domesticas,Brazil
,ORD-BR-00027,CUST-BR-0036,PROD-BR-024,180.74,BRL,36.15,1,36.15,2026-01-10,16:50,esportes,Brazil
,INV-500139,CUST-UK-14816,SC00023,17.5,GBP,2.25,6,13.5,2026-01-11,17:19,Product X-23,Germany
,ORD-BR-00126,CUST-BR-0044,PROD-BR-035,385.24,BRL,77.05,2,154.1,2026-01-12,15:04,utilidades_domesticas,Brazil
,ORD-BR-00249,CUST-BR-0017,PROD-BR-029,338.47,BRL,67.69,2,135.38,2026-01-12,08:21,eletronicos,Brazil
,INV-500075,CUST-UK-13732,SC00047,21.39,GBP,27.25,12,327.0,2026-01-12,15:11,Product V-47,Germany
,INV-500148,CUST-UK-16104,SC00033,23.32,GBP,25.29,13,328.77,2026-01-12,09:44,Product H-33,United Kingdom
,INV-500577,CUST-UK-14156,SC00036,4.98,GBP,27.47,18,494.46,2026-01-13,16:48,Product K-36,France
,INV-500370,CUST-UK-10517,SC00012,1.9,GBP,14.8,15,222.0,2026-01-13,14:46,Product M-12,United Kingdom
,ORD-BR-00232,CUST-BR-0022,PROD-BR-028,22.21,BRL,4.44,1,4.44,2026-01-13,09:19,utilidades_domesticas,Brazil
,INV-500119,CUST-UK-16113,SC00044,7.66,GBP,19.68,18,354.24,2026-01-13,09:03,Product S-44,France
,INV-500029,CUST-UK-13266,SC00015,8.67,GBP,11.01,10,110.1,2026-01-13,13:58,Product P-15,United Kingdom
,ORD-BR-00296,CUST-BR-0027,PROD-BR-025,296.48,BRL,59.3,2,118.6,2026-01-14,17:14,moda,Brazil
,INV-500499,CUST-UK-13625,SC00011,4.92,GBP,11.3,21,237.3,2026-01-14,14:23,Product L-11,Spain
,ORD-BR-00151,CUST-BR-0077,PROD-BR-039,448.03,BRL,89.61,2,179.22,2026-01-14,11:50,utilidades_domesticas,Brazil
,ORD-BR-00129,CUST-BR-0050,PROD-BR-032,33.42,BRL,6.68,1,6.68,2026-01-14,07:25,moda,Brazil
,INV-500454,CUST-UK-13932,SC00020,16.4,GBP,27.9,14,390.6,2026-01-14,08:26,Product U-20,Germany
,INV-500576,CUST-UK-17937,SC00034,23.77,GBP,24.18,6,145.08,2026-01-15,10:45,Product I-34,Germany
,INV-500538,CUST-UK-11028,SC00033,19.83,GBP,18.05,24,433.2,2026-01-15,16:46,Product H-33,Spain
,INV-500548,CUST-UK-13747,SC00009,17.27,GBP,22.11,2,44.22,2026-01-15,12:46,Product J-9,France
,INV-500017,CUST-UK-17373,SC00007,11.97,GBP,15.2,13,197.6,2026-01-16,14:49,Product H-7,Spain
,ORD-BR-00186,CUST-BR-0043,PROD-BR-017,189.59,BRL,37.92,1,37.92,2026-01-16,11:00,eletronicos,Brazil
,ORD-BR-00227,CUST-BR-0026,PROD-BR-037,48.98,BRL,9.8,3,29.4,2026-01-16,12:58,eletronicos,Brazil
,ORD-BR-00050,CUST-BR-0080,PROD-BR-017,86.6,BRL,17.32,3,51.96,2026-01-16,18:36,eletronicos,Brazil
,ORD-BR-00265,CUST-BR-0021,PROD-BR-007,84.74,BRL,16.95,1,16.95,2026-01-18,09:25,moda,Brazil
,ORD-BR-00065,CUST-BR-0074,PROD-BR-001,25.81,BRL,5.16,2,10.32,2026-01-18,11:17,utilidades_domesticas,Brazil
,INV-500180,CUST-UK-15415,SC00043,13.16,GBP,12.31,17,209.27,2026-01-18,12:09,Product R-43,United Kingdom
,INV-500586,CUST-UK-10976,SC00018,5.42,GBP,0.72,18,12.96,2026-01-18,16:08,Product S-18,France
,INV-500094,CUST-UK-13866,SC00038,10.63,GBP,13.53,9,121.77,2026-01-18,15:41,Product M-38,Spain
,ORD-BR-00101,CUST-BR-0014,PROD-BR-005,260.75,BRL,52.15,1,52.15,2026-01-18,15:30,utilidades_domesticas,Brazil
,INV-500063,CUST-UK-16262,SC00018,1.05,GBP,12.27,3,36.81,2026-01-18,10:37,Product S-18,United Kingdom
,ORD-BR-00258,CUST-BR-0037,PROD-BR-016,34.65,BRL,6.93,1,6.93,2026-01-19,07:48,moda,Brazil
,INV-500525,CUST-UK-16142,SC00004,14.94,GBP,12.04,9,108.36,2026-01-19,10:59,Product E-4,United Kingdom
,INV-500373,CUST-UK-14500,SC00025,24.62,GBP,22.38,18,402.84,2026-01-19,11:29,Product Z-25,Spain
,INV-500178,CUST-UK-14390,SC00009,7.49,GBP,24.96,16,399.36,2026-01-20,08:23,Product J-9,United Kingdom
,INV-500552,CUST-UK-13691,SC00011,21.77,GBP,8.38,5,41.9,2026-01-20,15:39,Product L-11,Spain
,INV-500229,CUST-UK-15102,SC00025,5.81,GBP,29.24,3,87.72,2026-01-20,14:54,Product Z-25,Germany
,INV-500254,CUST-UK-13229,SC00023,24.38,GBP,4.48,24,107.52,2026-01-20,09:39,Product X-23,Germany
,ORD-BR-00143,CUST-BR-0029,PROD-BR-033,238.04,BRL,47.61,3,142.83,2026-01-21,15:52,esportes,Brazil
,INV-500047,CUST-UK-11228,SC00030,2.34,GBP,1.02,13,13.26,2026-01-22,08:38,Product E-30,France
,ORD-BR-00396,CUST-BR-0039,PROD-BR-035,32.57,BRL,6.51,3,19.53,2026-01-23,12:19,eletronicos,Brazil
,ORD-BR-00400,CUST-BR-0070,PROD-BR-032,187.8,BRL,37.56,2,75.12,2026-01-23,08:15,utilidades_domesticas,Brazil
,ORD-BR-00051,CUST-BR-0035,PROD-BR-016,446.68,BRL,89.34,1,89.34,2026-01-23,07:38,esportes,Brazil
,INV-500515,CUST-UK-11448,SC00016,16.35,GBP,5.66,22,124.52,2026-01-24,13:31,Product Q-16,Germany
,ORD-BR-00081,CUST-BR-0015,PROD-BR-020,117.98,BRL,23.6,1,23.6,2026-01-24,07:50,eletronicos,Brazil
,INV-500570,CUST-UK-16041,SC00029,21.41,GBP,15.46,23,355.58,2026-01-24,13:59,Product D-29,France
,INV-500301,CUST-UK-12651,SC00042,5.07,GBP,11.14,14,155.96,2026-01-25,14:26,Product Q-42,France
,INV-500273,CUST-UK-14908,SC00042,2.94,GBP,5.41,5,27.05,2026-01-25,15:22,Product Q-42,United Kingdom
,ORD-BR-00198,CUST-BR-0028,PROD-BR-016,117.27,BRL,23.45,3,70.35,2026-01-25,19:37,utilidades_domesticas,Brazil
,INV-500512,CUST-UK-10948,SC00007,23.86,GBP,8.03,21,168.63,2026-01-26,12:03,Product H-7,United Kingdom
,INV-500062,CUST-UK-16834,SC00002,8.95,GBP,13.53,1,13.53,2026-01-26,10:47,Product C-2,Spain
,INV-500404,CUST-UK-11864,SC00012,3.94,GBP,4.05,8,32.4,2026-01-26,16:06,Product M-12,Spain
,INV-500043,CUST-UK-17405,SC00040,23.27,GBP,25.86,14,362.04,2026-01-26,13:35,Product O-40,Germany
,ORD-BR-00406,CUST-BR-0018,PROD-BR-031,321.6,BRL,64.32,3,192.96,2026-01-26,20:14,utilidades_domesticas,Brazil
,INV-500451,CUST-UK-16688,SC00043,6.04,GBP,18.66,12,223.92,2026-01-27,16:33,Product R-43,France
,ORD-BR-00005,CUST-BR-0019,PROD-BR-006,256.24,BRL,51.25,3,153.75,2026-01-27,12:47,esportes,Brazil
,ORD-BR-00009,CUST-BR-0055,PROD-BR-033,338.97,BRL,67.79,2,135.58,2026-01-27,10:04,esportes,Brazil
,ORD-BR-00043,CUST-BR-0036,PROD-BR-015,24.4,BRL,4.88,2,9.76,2026-01-27,14:11,utilidades_domesticas,Brazil
,INV-500282,CUST-UK-10901,SC00033,12.12,GBP,26.21,10,262.1,2026-01-28,16:30,Product H-33,Germany
,ORD-BR-00233,CUST-BR-0047,PROD-BR-022,70.21,BRL,14.04,2,28.08,2026-01-30,19:55,esportes,Brazil
,INV-500162,CUST-UK-11806,SC00030,3.09,GBP,7.53,13,97.89,2026-01-30,14:40,Product E-30,Spain
,ORD-BR-00048,CUST-BR-0025,PROD-BR-032,366.59,BRL,73.32,3,219.96,2026-01-30,14:42,moda,Brazil
,INV-500484,CUST-UK-11883,SC00033,14.86,GBP,19.93,22,438.46,2026-01-30,10:37,Product H-33,Germany
,ORD-BR-00066,CUST-BR-0068,PROD-BR-035,76.05,BRL,15.21,1,15.21,2026-01-31,08:58,alimentos,Brazil
,INV-500121,CUST-UK-15827,SC00004,0.62,GBP,13.72,2,27.44,2026-01-31,14:33,Product E-4,Spain
,ORD-BR-00017,CUST-BR-0046,PROD-BR-010,75.81,BRL,15.16,1,15.16,2026-01-31,12:50,eletronicos,Brazil
,INV-500555,CUST-UK-16401,SC00033,4.17,GBP,28.6,15,429.0,2026-01-31,11:57,Product H-33,Spain
,ORD-BR-00291,CUST-BR-0055,PROD-BR-035,383.01,BRL,76.6,2,153.2,2026-01-31,09:26,moda,Brazil
,INV-500372,CUST-UK-15535,SC00005,22.02,GBP,30.02,13,390.26,2026-01-31,12:32,Product F-5,United Kingdom
,INV-500041,CUST-UK-13800,SC00011,6.52,GBP,7.62,21,160.02,2026-02-01,11:15,Product L-11,Germany
,ORD-BR-00020,CUST-BR-0049,PROD-BR-007,204.97,BRL,40.99,1,40.99,2026-02-01,17:38,alimentos,Brazil
,INV-500217,CUST-UK-13147,SC00044,0.57,GBP,7.79,4,31.16,2026-02-01,14:22,Product S-44,Spain
,ORD-BR-00283,CUST-BR-0028,PROD-BR-016,360.59,BRL,72.12,2,144.24,2026-02-01,08:15,alimentos,Brazil
,INV-500366,CUST-UK-14220,SC00046,2.19,GBP,10.53,17,179.01,2026-02-02,16:49,Product U-46,Germany
,ORD-BR-00199,CUST-BR-0073,PROD-BR-023,245.35,BRL,49.07,3,147.21,2026-02-02,12:13,esportes,Brazil
,INV-500415,CUST-UK-17714,SC00039,7.3,GBP,5.0,7,35.0,2026-02-03,15:34,Product N-39,Spain
,INV-500566,CUST-UK-12002,SC00011,12.06,GBP,17.96,13,233.48,2026-02-04,16:03,Product L-11,Spain
,INV-500449,CUST-UK-15445,SC00046,19.91,GBP,26.14,10,261.4,2026-02-04,13:00,Product U-46,Spain
,ORD-BR-00414,CUST-BR-0021,PROD-BR-027,287.31,BRL,57.46,2,114.92,2026-02-04,12:14,esportes,Brazil
,ORD-BR-00344,CUST-BR-0031,PROD-BR-028,324.08,BRL,64.82,3,194.46,2026-02-04,16:53,alimentos,Brazil
,ORD-BR-00450,CUST-BR-0052,PROD-BR-021,62.27,BRL,12.45,3,37.35,2026-02-04,16:53,esportes,Brazil
,ORD-BR-00379,CUST-BR-0027,PROD-BR-036,397.26,BRL,79.45,3,238.35,2026-02-04,18:16,esportes,Brazil
,ORD-BR-00409,CUST-BR-0036,PROD-BR-037,419.85,BRL,83.97,3,251.91,2026-02-04,18:03,utilidades_domesticas,Brazil
,INV-500330,CUST-UK-15738,SC00011,9.2,GBP,29.16,23,670.68,2026-02-05,16:52,Product L-11,Germany
,ORD-BR-00315,CUST-BR-0001,PROD-BR-021,161.22,BRL,32.24,2,64.48,2026-02-05,09:42,eletronicos,Brazil
,INV-500290,CUST-UK-14034,SC00041,5.78,GBP,27.38,15,410.7,2026-02-05,09:39,Product P-41,France
,INV-500315,CUST-UK-14833,SC00039,16.96,GBP,12.36,20,247.2,2026-02-05,15:54,Product N-39,Spain
,ORD-BR-00102,CUST-BR-0055,PROD-BR-015,347.31,BRL,69.46,2,138.92,2026-02-06,13:48,utilidades_domesticas,Brazil
,INV-500168,CUST-UK-17044,SC00026,16.24,GBP,13.14,23,302.22,2026-02-06,09:15,Product A-26,Spain
,ORD-BR-00042,CUST-BR-0065,PROD-BR-021,159.23,BRL,31.85,1,31.85,2026-02-06,14:48,utilidades_domesticas,Brazil
,ORD-BR-00463,CUST-BR-0080,PROD-BR-021,31.81,BRL,6.36,1,6.36,2026-02-06,14:42,utilidades_domesticas,Brazil
,ORD-BR-00253,CUST-BR-0038,PROD-BR-040,100.58,BRL,20.12,2,40.24,2026-02-07,19:50,alimentos,Brazil
,ORD-BR-00376,CUST-BR-0050,PROD-BR-026,310.98,BRL,62.2,1,62.2,2026-02-08,19:21,eletronicos,Brazil
,INV-500581,CUST-UK-13802,SC00030,4.09,GBP,2.67,10,26.7,2026-02-08,17:14,Product E-30,France
,INV-500100,CUST-UK-12085,SC00042,5.06,GBP,5.92,23,136.16,2026-02-08,15:30,Product Q-42,United Kingdom
,INV-500133,CUST-UK-10450,SC00039,6.25,GBP,13.97,22,307.34,2026-02-09,09:43,Product N-39,United Kingdom
,ORD-BR-00449,CUST-BR-0040,PROD-BR-003,192.2,BRL,38.44,2,76.88,2026-02-09,13:48,moda,Brazil
,ORD-BR-00203,CUST-BR-0036,PROD-BR-027,222.17,BRL,44.43,3,133.29,2026-02-10,17:58,utilidades_domesticas,Brazil
,INV-500199,CUST-UK-16389,SC00005,21.24,GBP,18.07,23,415.61,2026-02-10,17:14,Product F-5,Germany
,ORD-BR-00038,CUST-BR-0024,PROD-BR-035,267.76,BRL,53.55,3,160.65,2026-02-11,17:31,eletronicos,Brazil
,ORD-BR-00166,CUST-BR-0031,PROD-BR-009,231.99,BRL,46.4,2,92.8,2026-02-11,09:11,alimentos,Brazil
,INV-500579,CUST-UK-12511,SC00034,18.67,GBP,19.79,13,257.27,2026-02-11,15:18,Product I-34,Spain
,INV-500364,CUST-UK-11924,SC00032,17.62,GBP,4.24,7,29.68,2026-02-12,16:06,Product G-32,United Kingdom
,INV-500540,CUST-UK-13916,SC00040,12.37,GBP,26.39,4,105.56,2026-02-12,16:49,Product O-40,United Kingdom
,ORD-BR-00141,CUST-BR-0052,PROD-BR-004,298.81,BRL,59.76,2,119.52,2026-02-12,16:53,utilidades_domesticas,Brazil
